0,1,2,3,4,5,6
-0.756309697,-0.61135165,-0.619406668,-0.289925088,1.506361451,0.293627775,-1.064255526
-0.158539453,-0.166506641,0.097761185,-0.790471503,-0.767284805,-0.704808337,-0.19915843
-0.468617957,-1.162981794,-1.043321356,-0.190486264,-0.453685735,-0.518724681,0.417415495
-0.401514095,-0.710656583,-0.964971887,-0.144588233,-0.168228509,-0.920255559,-0.801369659
-1.020193137,-0.954441605,0.498175702,-0.661416706,-0.633711964,-0.696156439,1.796030921
-0.188548935,-0.399191871,-0.333638387,-0.324533913,-0.179072607,-0.793513456,1.03785263
-0.105869374,-0.300544596,-0.128355669,1.140630727,1.481492559,-0.724043435,0.041530707
3.011370533,-0.586782332,0.439323811,-0.96456674,-0.361535043,-0.366258004,-0.432611701
-0.314090325,-0.37182176,-0.07240198,0.079763678,0.592833455,-0.910128325,1.399960196
-0.426820528,0.020556668,-0.792574183,-0.120197641,-0.762573582,-0.474080363,0.222827835
-0.397756139,0.148156994,-0.298066022,-0.334181205,-0.110576473,-0.635029889,-0.253268643
-0.452047664,-0.415968617,-0.132747077,-0.352630063,-0.451585017,-0.699134274,-0.593864752
-0.460642349,-0.989817723,-0.290861765,-0.410127323,-0.18741671,-0.279504762,0.213747897
1.173177693,-0.25331303,-0.425207089,-0.284196966,-0.856800907,-0.827975617,-0.10290196
-0.7466002,-0.830963799,-0.69827568,-1.315227852,-0.2229217,0.006364166,-1.195471777
-1.692172886,2.261339284,-1.383955396,-1.678031385,-1.379024947,-1.436011021,-0.561048887
-0.542094158,0.141928638,0.086336735,0.080915334,-1.235689907,0.397364927,-0.066327776
0.603840497,-0.898468052,-1.027014619,-1.075795209,-1.37015818,-1.436189787,-1.047356071
-0.374010803,-0.032551938,-1.039777703,-1.202572914,-1.043758258,-0.746680141,-1.088076981
-0.596821238,-0.866386427,-0.886545264,0.690922414,-0.941760891,-0.204505345,0.497973237
-0.086599547,-0.049917303,0.031253114,-0.871603878,-0.618446582,-0.746410678,-0.633151944
-0.242863047,-1.413150435,1.138733691,-0.357613631,-0.546614701,0.592964583,-0.136722355
-0.04198892,-0.440973546,-0.638042451,-0.775752557,-1.040536909,0.141026141,0.545668539
0.715430002,-0.829817318,-0.228359877,1.584591759,0.453403798,-0.331899162,-0.920170377
-0.883813601,-0.796424177,1.110786456,-0.482732409,0.116258682,-0.99566771,0.005345648
0.5517989,-1.109737941,-0.467097895,0.384766427,-0.513626243,0.302300437,-0.218115822
0.008072036,-0.893743386,-0.856583063,-0.646478813,-0.14376864,-0.336614651,-0.092899471
-0.951580076,-0.443316885,-0.899691839,-1.079377359,-0.59815882,0.193991126,-0.884791464
6.755637874,5.633170886,5.902110974,8.219806585,8.454132983,9.63865968,8.90332743
0.567257923,2.20701324,0.433043187,0.667719644,0.707689706,1.177163565,2.206962232
-0.564005345,-0.934968024,2.728811046,-0.818122297,-0.792250642,0.04369777,-0.783288256
-0.997725046,2.617432348,-0.621032378,-0.647168784,-0.594336149,-0.46661854,-0.191846522
-0.33346735,-0.80136828,-0.050075639,-0.255295553,0.003485381,-0.390827873,-0.636879481
-0.103064603,-0.981529495,-0.344378236,-0.315550272,-0.443032212,-0.691559232,0.014389021
-0.761973937,-0.909608266,-0.144944059,-0.551376978,-0.835759598,1.066641433,-0.6411525
-0.414958864,0.503592805,-0.224351204,-0.439070422,-0.73469354,1.535367181,-0.898616035
-0.53153016,-0.373838975,-0.091191465,0.535615418,-0.348016327,2.278715916,-0.009958434
-1.180945053,-0.916733728,0.15265442,0.823953764,1.984122868,-0.450535259,-0.817002931
-1.09176341,-0.407407231,-0.354498023,-0.289709367,0.395905697,0.48393546,-0.811198816
-0.355465503,-0.428133922,0.188109872,-0.634086484,-0.890722398,-0.319514425,0.020281651
