0,1,2,3,4,5,6
4.729729478,4.752834384,4.764386837,4.764386837,4.713816624,4.706624572,4.729729478
4.741281931,4.729729478,4.752834384,4.752834384,4.718177025,4.752834384,4.741281931
4.729729478,4.752834384,4.706624572,4.718177025,4.729729478,4.752834384,4.741281931
4.741281931,4.706624572,4.729729478,4.725369077,4.702264171,4.713816624,4.752834384
4.752834384,4.741281931,4.702264171,4.718177025,4.729729478,4.656054358,4.764386837
4.729729478,4.764386837,4.596763343,4.752834384,4.764386837,4.667606811,4.752834384
4.718177025,4.729729478,4.718177025,4.718177025,4.695072119,4.683519666,4.77593929
4.752834384,4.718177025,4.667606811,4.741281931,4.679159265,4.679159265,4.77593929
4.718177025,4.764386837,4.752834384,4.671967213,4.729729478,4.671967213,4.764386837
4.752834384,4.764386837,4.752834384,4.706624572,4.752834384,4.752834384,4.695072119
4.741281931,4.729729478,4.729729478,4.683519666,4.741281931,4.671967213,4.725369077
4.702264171,4.741281931,4.752834384,4.741281931,4.752834384,4.690711718,4.752834384
4.718177025,4.729729478,4.718177025,4.718177025,4.706624572,4.752834384,4.713816624
4.702264171,4.718177025,4.741281931,4.764386837,4.77593929,4.764386837,4.729729478
4.718177025,4.741281931,4.741281931,4.671967213,4.706624572,4.741281931,4.787491743
4.695072119,4.741281931,4.741281931,4.725369077,4.697903769,4.764386837,4.741281931
4.77593929,4.713816624,4.718177025,4.764386837,4.718177025,4.683519666,4.718177025
4.729729478,4.741281931,4.702264171,4.706624572,4.741281931,4.741281931,4.729729478
4.729729478,4.741281931,4.764386837,4.674798863,4.713816624,4.695072119,4.741281931
4.718177025,4.729729478,4.764386837,4.77593929,4.73692153,4.667606811,4.77593929
4.764386837,4.718177025,4.73692153,4.752834384,4.741281931,4.741281931,4.764386837
4.718177025,4.764386837,4.764386837,4.702264171,4.741281931,4.729729478,4.77593929
4.741281931,4.752834384,4.741281931,4.706624572,4.752834384,4.718177025,4.741281931
4.752834384,4.729729478,4.752834384,4.718177025,4.741281931,4.752834384,4.706624572
4.671967213,4.741281931,4.741281931,4.741281931,4.729729478,4.729729478,4.690711718
4.690711718,4.764386837,4.752834384,4.718177025,4.695072119,4.752834384,4.683519666
4.729729478,4.752834384,4.729729478,4.752834384,4.741281931,4.752834384,4.729729478
4.725369077,4.752834384,4.690711718,4.77593929,4.713816624,4.695072119,4.695072119
4.729729478,4.741281931,4.752834384,4.718177025,4.741281931,4.683519666,4.706624572
4.752834384,4.718177025,4.741281931,4.752834384,4.741281931,4.741281931,4.741281931
4.741281931,4.713816624,4.764386837,4.729729478,4.77593929,4.706624572,4.752834384
4.752834384,4.741281931,4.729729478,4.706624572,4.77593929,4.752834384,4.77593929
4.695072119,4.671967213,4.729729478,4.683519666,4.741281931,4.706624572,4.729729478
4.706624572,4.787491743,4.66324641,4.741281931,4.77593929,4.77593929,4.752834384
4.690711718,4.741281931,4.718177025,4.725369077,4.752834384,4.725369077,4.741281931
4.679159265,4.741281931,4.741281931,4.718177025,4.695072119,4.706624572,4.752834384
4.741281931,4.752834384,4.718177025,4.764386837,4.77593929,4.706624572,4.729729478
4.656054358,4.741281931,4.695072119,4.706624572,4.748473983,4.764386837,4.686351316
4.718177025,4.787491743,4.718177025,4.729729478,4.741281931,4.729729478,4.695072119
4.752834384,4.764386837,4.729729478,4.741281931,4.741281931,4.741281931,4.764386837
4.718177025,4.764386837,4.690711718,4.73692153,4.741281931,4.718177025,4.764386837
4.718177025,4.713816624,4.741281931,4.741281931,4.683519666,4.667606811,4.741281931
4.729729478,4.718177025,4.671967213,4.741281931,4.718177025,4.690711718,4.729729478
4.741281931,4.718177025,4.752834384,4.695072119,4.718177025,4.752834384,4.741281931
4.752834384,4.729729478,4.752834384,4.695072119,4.741281931,4.752834384,4.725369077
4.77593929,4.752834384,4.741281931,4.706624572,4.729729478,4.718177025,4.725369077
4.702264171,4.713816624,4.725369077,4.752834384,4.752834384,4.702264171,4.741281931
4.706624572,4.729729478,4.706624572,4.697903769,4.752834384,4.729729478,4.741281931
4.729729478,4.702264171,4.679159265,4.729729478,4.741281931,4.656054358,4.741281931
4.667606811,4.752834384,4.706624572,4.713816624,4.729729478,4.695072119,4.741281931
4.729729478,4.741281931,4.706624572,4.729729478,4.764386837,4.679159265,4.752834384
4.718177025,4.77593929,4.741281931,4.77593929,4.752834384,4.706624572,4.741281931
4.741281931,4.702264171,4.690711718,4.718177025,4.764386837,4.706624572,4.741281931
4.690711718,4.741281931,4.644501905,4.729729478,4.725369077,4.679159265,4.764386837
4.752834384,4.695072119,4.674798863,4.752834384,4.706624572,4.752834384,4.752834384
4.563634734,4.706624572,4.658886009,4.667606811,4.667606811,4.706624572,4.718177025
4.621396999,4.632949452,4.73692153,4.695072119,4.752834384,4.741281931,4.729729478
4.66041476,4.729729478,4.73692153,4.787491743,4.764386837,4.667606811,4.729729478
4.695072119,4.764386837,4.667606811,4.741281931,4.729729478,4.741281931,4.729729478
4.621396999,4.706624572,4.58521089,4.671967213,4.718177025,4.729729478,4.706624572
4.644501905,4.651693957,4.656054358,4.671967213,4.667606811,4.706624572,4.570826786
4.621396999,4.729729478,4.713816624,4.671967213,4.632949452,4.66041476,4.648862307
4.66041476,4.713816624,4.628589051,4.66324641,4.671967213,4.706624572,4.752834384
4.729729478,4.764386837,4.62422865,4.741281931,4.729729478,4.702264171,4.718177025
4.695072119,4.752834384,4.686351316,4.741281931,4.679159265,4.713816624,4.752834384
4.695072119,4.690711718,4.679159265,4.690711718,4.718177025,4.679159265,4.741281931
4.706624572,4.741281931,4.741281931,4.752834384,4.73692153,4.729729478,4.729729478
4.679159265,4.725369077,4.741281931,4.741281931,4.764386837,4.706624572,4.66041476
4.725369077,4.741281931,4.752834384,4.706624572,4.77593929,4.718177025,4.77593929
4.713816624,4.741281931,4.713816624,4.741281931,4.706624572,4.752834384,4.713816624
4.73692153,4.718177025,4.725369077,4.706624572,4.73692153,4.729729478,4.729729478
4.718177025,4.702264171,4.752834384,4.686351316,4.741281931,4.764386837,4.725369077
4.718177025,4.764386837,4.764386837,4.729729478,4.729729478,4.683519666,4.73692153
4.741281931,4.752834384,4.679159265,4.764386837,4.729729478,4.787491743,4.741281931
4.706624572,4.725369077,4.741281931,4.683519666,4.718177025,4.741281931,4.718177025
4.679159265,4.713816624,4.718177025,4.729729478,4.718177025,4.729729478,4.764386837
4.718177025,4.741281931,4.725369077,4.729729478,4.752834384,4.656054358,4.729729478
4.718177025,4.729729478,4.752834384,4.695072119,4.764386837,4.718177025,4.706624572
4.718177025,4.729729478,4.706624572,4.718177025,4.729729478,4.729729478,4.718177025
4.729729478,4.752834384,4.729729478,4.729729478,4.713816624,4.725369077,4.718177025
4.718177025,4.725369077,4.702264171,4.73692153,4.73692153,4.695072119,4.671967213
4.718177025,4.764386837,4.741281931,4.741281931,4.752834384,4.718177025,4.718177025
4.706624572,4.752834384,4.741281931,4.764386837,4.741281931,4.702264171,4.729729478
4.695072119,4.729729478,4.690711718,4.718177025,4.752834384,4.706624572,4.729729478
4.695072119,4.77593929,4.706624572,4.752834384,4.752834384,4.741281931,4.787491743
4.718177025,4.752834384,4.718177025,4.77593929,4.729729478,4.66041476,4.752834384
4.752834384,4.729729478,4.764386837,4.764386837,4.741281931,4.695072119,4.77593929
4.718177025,4.706624572,4.764386837,4.752834384,4.764386837,4.729729478,4.725369077
4.752834384,4.764386837,4.690711718,4.752834384,4.752834384,4.729729478,4.741281931
4.718177025,4.752834384,4.718177025,4.718177025,4.725369077,4.667606811,4.741281931
4.702264171,4.729729478,4.725369077,4.729729478,4.741281931,4.695072119,4.764386837
4.706624572,4.752834384,4.667606811,4.718177025,4.695072119,4.706624572,4.764386837
4.713816624,4.77593929,4.752834384,4.718177025,4.764386837,4.702264171,4.706624572
4.718177025,4.752834384,4.683519666,4.752834384,4.752834384,4.718177025,4.741281931
4.741281931,4.695072119,4.729729478,4.729729478,4.713816624,4.695072119,4.787491743
4.764386837,4.764386837,4.741281931,4.764386837,4.752834384,4.718177025,4.752834384
4.66324641,4.752834384,4.752834384,4.729729478,4.697903769,4.729729478,4.741281931
4.683519666,4.741281931,4.741281931,4.741281931,4.764386837,4.695072119,4.752834384
4.741281931,4.695072119,4.695072119,4.741281931,4.741281931,4.706624572,4.77593929
4.729729478,4.764386837,4.679159265,4.713816624,4.764386837,4.690711718,4.764386837
4.741281931,4.713816624,4.718177025,4.741281931,4.718177025,4.702264171,4.702264171
4.718177025,4.787491743,4.729729478,4.77593929,4.752834384,4.648862307,4.77593929
4.741281931,4.718177025,4.741281931,4.764386837,4.741281931,4.718177025,4.752834384
4.706624572,4.718177025,4.725369077,4.752834384,4.679159265,4.718177025,4.718177025
4.679159265,4.741281931,4.729729478,4.66041476,4.66324641,4.729729478,4.729729478
4.729729478,4.764386837,4.752834384,4.752834384,4.752834384,4.706624572,4.752834384
4.695072119,4.764386837,4.729729478,4.683519666,4.683519666,4.706624572,4.718177025
4.706624572,4.752834384,4.648862307,4.695072119,4.729729478,4.741281931,4.695072119
4.741281931,4.702264171,4.667606811,4.605484145,4.77593929,4.706624572,4.729729478
4.741281931,4.729729478,4.741281931,4.752834384,4.764386837,4.679159265,4.752834384
4.729729478,4.697903769,4.656054358,4.702264171,4.752834384,4.667606811,4.729729478
4.764386837,4.729729478,4.628012206,4.534063831,4.713816624,4.729729478,4.752834384
4.741281931,4.741281931,4.679159265,4.621396999,4.741281931,4.718177025,4.614204948
4.764386837,4.752834384,4.725369077,4.683519666,4.729729478,4.702264171,4.752834384
4.741281931,4.679159265,4.752834384,4.741281931,4.695072119,4.695072119,4.764386837
4.706624572,4.706624572,4.718177025,4.752834384,4.741281931,4.718177025,4.764386837
4.706624572,4.752834384,4.73692153,4.729729478,4.741281931,4.729729478,4.741281931
