0,1,2,3,4,5,6
-0.540727304,0.008425932,-0.602501772,0.372837262,1.052438325,0.807784098,-0.133837111
0.291475078,-0.595844585,-0.294983929,0.057023173,-0.11164926,0.013970064,-0.501303596
0.54975997,0.128036362,0.087247165,-0.166471679,-0.130208456,0.479384283,-0.547333132
-0.044865341,-0.001451873,0.204722599,0.273131423,-0.219313176,0.057686651,-0.113405081
-0.000604813,-0.381966851,-0.66714842,0.230104578,-0.084287242,0.2367786,1.048444759
0.65492624,-0.563043022,0.372279662,-0.160971432,-0.283141685,-0.213448711,0.739629341
0.756426117,0.038919866,-0.111638191,-0.496121715,-1.082903615,0.128031384,-0.351620741
1.177829082,0.409743936,0.101649674,0.049109336,-0.031674173,0.551508409,-0.136573907
-0.462192208,0.135283153,0.34079151,0.332936462,0.151563968,0.099874521,-0.959375617
0.273996529,-0.076789395,-0.04015549,0.136805307,0.297859543,-0.097930812,-0.512296292
0.264398739,0.094936734,-0.108537459,-0.010610477,-0.055771827,0.035887101,0.313222519
-0.400029739,-0.200240182,-0.027278308,0.620981045,0.339365957,0.39644601,-0.294795362
0.733388678,0.504902616,0.58912409,0.72039791,0.80571662,0.797956479,-0.236315699
1.132220636,-0.215734551,-0.163882856,-0.251496483,-0.123976163,0.069634772,0.802606549
0.101852557,-0.613199289,-0.533008367,-0.177954146,-0.281314515,-0.969364953,0.012289064
0.21608669,1.108639258,0.047678084,-0.118574657,0.147236036,0.136162658,-0.60698341
-0.674498645,-1.014462228,0.850750499,1.219865408,-0.531988156,-1.18141928,0.982308312
-1.198478284,0.429711885,-0.494254076,-0.63795331,-0.508168514,-0.367937263,-0.592189066
0.43063662,1.105875316,-0.070333111,-0.205572654,-0.344482573,-0.302871947,-0.466047504
-0.158587526,0.091380098,-0.118703294,-1.03903904,-0.381578124,0.283448276,0.285855033
-0.681257139,0.884960951,-0.02957448,-0.180670996,-0.402916958,-0.071463917,-0.136434001
0.308075887,0.100588022,0.975096318,-0.429620819,-0.452723681,-0.428280454,0.446923866
-0.613649201,-0.319553049,0.008591043,-0.296202423,-0.054634623,-0.312790882,0.441233118
0.68763225,0.101091088,-0.442506047,-0.845812878,-0.869067576,-0.703292778,-0.302095259
-0.403237876,0.205295677,-0.82544032,0.116922512,0.053016858,0.292102637,-0.249279225
0.721443913,-0.067879706,0.631699027,-0.136615308,-0.090549373,-0.172941617,-0.454042356
-0.047298625,0.156578855,-0.217614572,0.12561362,0.102905044,0.159786819,-0.150796706
0.265126201,0.579550452,0.092112764,-0.192180363,-0.268455753,-0.540322099,0.061528113
2.474531792,2.008773993,2.172784569,2.892539098,2.854352866,2.941913856,2.979452904
0.836916457,-0.850361945,0.106215671,1.016078453,0.703171305,0.806016436,1.508079211
-0.401140261,-0.51745649,-1.613683002,-0.000179292,-0.279538975,0.012529225,0.254870826
0.307178671,-1.213850808,-0.119245915,-0.014734535,0.13213499,-0.213278243,-0.101904164
0.268949716,0.511484183,-0.447553374,0.304250786,0.480471659,-0.487514705,-0.251194154
0.262822058,0.369517559,0.523335485,-0.350664672,-0.470941795,0.150069938,-0.239644474
0.645600069,-0.410892135,-0.243158263,0.127614538,-0.209786866,-0.010341084,-0.054513025
0.41383849,-0.435678597,-0.694548,0.385419289,0.441273995,-1.366616225,0.056796655
0.442889027,0.639086378,0.265539091,0.395806911,-0.218940569,-1.639613071,-0.405001616
0.26588122,0.306336091,0.090774945,-0.570250376,-0.810942618,-0.3334696,0.122858314
-0.009351037,-0.283945039,-0.271522198,-0.030222211,-0.119078287,-0.590190549,-0.237421707
0.052066222,0.529140709,-0.035799887,-0.063204319,-0.327969966,0.385071589,-0.225327128
0.193115989,0.204028761,-1.004533188,-0.175647594,-0.463766887,-0.383416448,-0.176186215
-0.792987011,-0.156061335,-0.013692656,0.292463332,-0.543305325,0.268230821,-0.372240653
-0.178506354,-0.010134999,0.293435618,0.195141818,0.265738285,0.722811515,-0.320149711
-0.166192479,-0.221062961,0.110499354,0.045560776,-0.286476273,-0.584684366,-0.415911454
-0.250439708,0.134074874,-0.192105734,-0.846203483,0.042488313,-0.310195742,0.627408642
0.354269792,1.154238569,-0.202640591,0.304736617,0.117128412,0.630322748,-0.341657508
0.271954302,-0.474323254,0.568182751,-0.125017706,-0.135468971,-0.110740353,0.018463711
-0.509298398,0.473737896,-0.199878457,-0.017661857,0.175238577,-0.093883888,-0.11806092
-0.179420477,0.533900746,-0.143138284,0.18432494,0.74511177,-0.453768143,-0.451419224
0.014349349,-1.076368199,2.064410644,-0.154953719,1.379645627,1.242374161,1.683697928
-0.732900039,0.027205911,-1.111909817,-0.505403676,-1.018373502,1.357019218,-1.159820497
0.277867976,0.273712017,0.275677274,0.274377559,0.275067981,0.274416689,0.274077821
-1.037828894,-1.064782038,-1.060619905,-1.065551409,-1.062750011,-1.065036081,-1.066579614
0.767924445,-0.562543431,-0.178771512,0.478125766,0.138443319,0.336721578,0.244828302
-0.428549047,-0.216144742,-0.127517872,0.054163082,0.049830405,0.091198729,0.177575426
-0.013862994,0.466207904,0.159258449,0.360648369,0.039943132,0.654793527,0.172395253
0.221723328,0.112199757,0.252796738,0.837822504,0.797081601,0.52296343,-0.004092682
-0.472894931,0.026094328,0.244472443,0.442438069,0.099227479,-0.310747566,-0.032585028
0.159904025,0.138109278,0.073897771,-0.060760107,-0.04336407,-0.099643311,0.180242348
0.749162445,-0.66704481,0.684500824,0.299216153,0.240844469,0.476484865,0.234865849
-0.499297136,-0.086752198,-0.067427173,-0.886487308,-0.181788976,0.922841462,-0.023343962
-0.15147763,-0.91662229,0.374836639,0.179328915,-0.218348617,0.007839551,0.387068847
0.720638078,0.559011701,-0.027506289,-0.955218703,-0.93387462,0.058291024,-0.249976375
-0.404580476,0.372677999,-0.18852942,-0.052258759,-0.340584462,-0.222499893,0.239736621
0.587312876,0.244198477,0.195101268,-0.255491125,-0.375616841,-0.293045122,0.065911962
-0.397801857,-0.180757924,0.149597332,0.455943053,0.526748751,-0.132783192,0.671099779
0.307995696,-0.482678286,-0.185596976,-0.932267453,-0.844950528,0.011842573,-0.179530312
-0.141725501,0.643054774,-0.02507162,0.390143964,0.633743848,-0.348005653,-0.608889796
-1.117571867,1.079829277,0.048274893,0.837127558,1.233045174,0.160816373,-0.256886541
-0.971764911,-0.17428897,-0.140696041,0.069917037,0.010401824,0.389429805,-0.687448534
0.106109914,0.392742961,0.242943209,-0.291643597,-0.140154198,0.463519769,-0.122286195
-0.935607162,-0.097363585,-0.025416048,-0.47612215,-0.596616957,0.795997894,0.863150918
0.145159798,-0.239992457,-0.176428607,-0.031897111,0.363889778,0.030772653,0.232010077
-0.411224529,0.047076923,0.071775344,-0.821077836,-0.757992533,-0.351694455,-0.516498918
-0.363596314,0.635112396,-0.744985225,0.550287235,0.452776591,-0.146170914,-0.570912658
-0.52079612,-0.78611105,-0.340304219,0.315232752,-0.258329415,-0.190731949,-0.389732328
0.220814771,-0.232003815,0.141666235,0.340550896,0.247761528,0.572263262,0.744923496
0.76526796,0.143098995,0.516514333,-0.394271352,-0.579850987,-0.039903474,-0.165725413
-0.134966705,0.156504078,-0.047203622,0.250295016,-0.23266908,-0.63313836,0.373919531
-0.037913952,-0.076072891,-0.628840895,-0.442323018,-0.52734843,0.128698702,-0.352260982
-0.46440745,-0.785215655,-0.250424294,0.054548684,-0.154304918,-0.288470786,0.722463661
-0.974786208,-0.318383256,-0.214286932,0.467238075,0.55839945,0.966120053,-0.547901606
