0,1,2,3,4,5,6
0.48409417,0.824218084,0.499171475,0.510750486,0.489147195,0.499255896,0.389642947
0.482700207,0.821529865,0.503098371,0.514798575,0.485149083,0.498542488,0.387765868
0.481419067,0.821875429,0.496095253,0.516489237,0.503433172,0.502845948,0.38494792
0.484457229,0.823880814,0.503464745,0.509296364,0.491883501,0.500644166,0.377946524
0.483386727,0.821878385,0.504437542,0.520940646,0.497644714,0.498672826,0.390129488
0.482677237,0.823814035,0.499531583,0.509936771,0.486020717,0.499788194,0.382861059
0.482164495,0.819306894,0.491592113,0.509230256,0.5106739,0.505142635,0.391784842
0.48119448,0.824213217,0.509436894,0.522015497,0.51020534,0.501866728,0.378769527
0.48315389,0.822841513,0.497788065,0.508122498,0.471873625,0.49637449,0.401984353
0.483062454,0.822900563,0.501971212,0.521397095,0.517997087,0.503726124,0.371514374
0.483559627,0.821469513,0.499562146,0.507044294,0.477895097,0.499136209,0.387404021
0.482369295,0.823559348,0.501351267,0.514554127,0.489213592,0.50030552,0.386828271
0.482760482,0.822582916,0.499460767,0.513119001,0.503519471,0.501060612,0.381976759
0.482721752,0.821379777,0.500912243,0.515593845,0.488958684,0.499257195,0.391725553
0.48497231,0.822268862,0.500659219,0.512471332,0.4930487,0.500984091,0.388421054
0.478367461,0.823494156,0.498965906,0.515455761,0.505241537,0.501626697,0.392607538
0.48873133,0.824994556,0.506098835,0.515433377,0.486729337,0.496349604,0.374440898
0.480544557,0.821179881,0.498463178,0.509053186,0.488687654,0.501475598,0.397286403
0.481973963,0.822980755,0.501068752,0.517429554,0.498337109,0.502027311,0.378166674
0.48241276,0.822157251,0.499749688,0.516344924,0.501959493,0.500700301,0.388630081
0.483258755,0.823454407,0.500125372,0.513932585,0.497078749,0.5009448,0.387296218
0.483727943,0.822468616,0.50200699,0.515939885,0.49708836,0.498943955,0.38112547
0.482431593,0.821661329,0.501879412,0.512382325,0.494276683,0.501732799,0.384362328
0.482951031,0.823847778,0.499363403,0.513325121,0.496417368,0.500146397,0.390253017
0.482288666,0.822821852,0.500494556,0.515700923,0.489820561,0.499666954,0.39060945
0.482624603,0.82179693,0.500868549,0.511159701,0.49414795,0.502215074,0.387879996
0.481418396,0.823435024,0.499464189,0.517311825,0.504201942,0.49928334,0.386612888
0.485887715,0.822496693,0.501914627,0.508875342,0.487108416,0.501693092,0.374208371
0.480993166,0.821198879,0.498745755,0.518330592,0.50046521,0.500107823,0.397806414
0.483779539,0.824638158,0.502467011,0.511069241,0.492511758,0.499404761,0.379356855
0.482096898,0.822302813,0.501721674,0.515172905,0.495582109,0.502187469,0.387387093
0.486811813,0.822732171,0.499383748,0.5085734,0.480489482,0.498515349,0.384178334
0.487357179,0.823145188,0.502979699,0.516185431,0.497134746,0.499053477,0.38580286
0.474929515,0.82017382,0.498466764,0.517679285,0.518876321,0.50531796,0.384420064
0.480047115,0.824056191,0.501890252,0.5144723,0.482169466,0.498479564,0.386342858
0.478885548,0.823451168,0.500807722,0.510535401,0.489898921,0.501109792,0.392001742
0.488328726,0.821152435,0.501192709,0.515028186,0.49617254,0.498660508,0.379643884
0.484199396,0.822960921,0.498072157,0.516141829,0.489534196,0.499206864,0.404432019
0.485641433,0.823495966,0.505541199,0.515533614,0.510951888,0.503215505,0.369313625
0.481010749,0.821756734,0.493935655,0.509691487,0.496665102,0.501363631,0.390247872
0.483424044,0.823237907,0.50354039,0.515469168,0.487683927,0.50193409,0.381342611
0.480640467,0.824067884,0.502070614,0.51675766,0.492229515,0.497662862,0.390066458
0.481446617,0.822746444,0.500269228,0.515905706,0.509231775,0.501721155,0.383414886
0.48313323,0.821284468,0.501499748,0.510557793,0.476138452,0.500278291,0.394541865
0.484566089,0.822180968,0.501646812,0.516765029,0.511341095,0.500245037,0.377682012
0.481417221,0.822697948,0.495862771,0.510763324,0.48021418,0.499523733,0.396789307
0.482838278,0.821998705,0.501443201,0.517812273,0.507012729,0.503697572,0.375757193
0.485269649,0.823357083,0.500759688,0.507963949,0.474125297,0.496026725,0.392173088
