0,1,2,3,4,5,6
0.006850764,0.005411726,0.008634394,0.017116702,0.052379362,0.011416501,0.030249452
0.006155418,0.006470612,0.010318329,0.01637115,0.056645421,0.008281699,0.024001338
0.009986163,0.008251499,0.010607468,0.036179932,0.094570521,0.011439062,0.027613957
0.010976442,0.015060827,0.01739788,0.025050858,0.106161477,0.017040623,0.041158553
0.008449664,0.008812615,0.013144983,0.015477834,0.039005828,0.011924151,0.0256157
0.009979607,0.00846828,0.020024075,0.019860646,0.057347867,0.012398518,0.040034948
0.006337626,0.007407411,0.019508292,0.017883063,0.048682465,0.008798224,0.032726555
0.00980797,0.005855168,0.012009048,0.015700368,0.071865833,0.018415078,0.032541149
0.010490602,0.008059317,0.01724003,0.014158978,0.049226569,0.011782427,0.026708885
0.009713361,0.007333658,0.011592692,0.016000419,0.052595487,0.010963114,0.039886265
0.008405936,0.009299629,0.014445203,0.015021407,0.081105381,0.010322111,0.027429986
0.004534732,0.006216173,0.013084533,0.016173612,0.047258206,0.007322583,0.031864322
0.007503553,0.008639754,0.012818023,0.019229192,0.06691541,0.009210976,0.037978788
0.00664238,0.007127508,0.011235664,0.012879049,0.041539295,0.008751457,0.035629969
0.006337367,0.009591357,0.009487008,0.020373299,0.044739484,0.009076156,0.026010298
0.005267735,0.007047194,0.012547188,0.015267394,0.052806798,0.009422542,0.024370874
0.012525305,0.006498888,0.011955179,0.014700878,0.062247836,0.011173613,0.043477101
0.009331829,0.005816517,0.011502916,0.016896562,0.046554919,0.009173353,0.032210263
0.005138244,0.008169977,0.012845202,0.022301662,0.056925649,0.007756784,0.036955212
0.005518035,0.006731545,0.012082887,0.012289546,0.050679502,0.009139521,0.030380311
0.007012581,0.007169403,0.013031394,0.013038817,0.043859347,0.007636248,0.03271331
0.004928468,0.006243649,0.011266106,0.017066216,0.0556435,0.008612327,0.026418332
0.004861961,0.005889918,0.009971189,0.017464197,0.056676952,0.007151996,0.033796709
0.005335191,0.007185821,0.008931872,0.013490625,0.035533857,0.008989693,0.041362846
0.007171251,0.008056497,0.010448313,0.01644322,0.053745003,0.008474961,0.02795927
0.005559317,0.007564221,0.011106261,0.014657263,0.040568216,0.008726695,0.038995028
0.005217147,0.006127237,0.011018618,0.011049893,0.05162534,0.007035871,0.024561003
0.009675546,0.007592939,0.013275624,0.016923774,0.069181014,0.012324807,0.022115241
0.005015917,0.006100555,0.008279917,0.012954034,0.039430829,0.007450385,0.028682204
0.005131442,0.00839895,0.00924195,0.014688895,0.043071873,0.007641307,0.03081321
0.005764415,0.004783094,0.009265324,0.008811941,0.04061725,0.00832578,0.024921214
0.039230123,0.007983492,0.008225683,0.022845263,0.057120155,0.008157956,0.02956676
0.009216938,0.008086646,0.01412318,0.011624227,0.043640743,0.009949805,0.032920594
0.012377824,0.009889671,0.014604644,0.025323613,0.075235291,0.017003814,0.038477439
0.005197557,0.006791262,0.008710646,0.015577908,0.047720459,0.007330241,0.0360006
0.007006892,0.007644097,0.009801518,0.015417638,0.048603564,0.008660265,0.036630274
0.007989953,0.006163918,0.010639167,0.015263341,0.05285454,0.00949716,0.034734252
0.00714208,0.007553008,0.014241183,0.014667451,0.046519596,0.013011265,0.034936938
0.006782176,0.005114165,0.008767564,0.014043129,0.052962628,0.011352572,0.03770356
0.008208067,0.007246134,0.013807981,0.017194807,0.081094169,0.012990913,0.033662814
0.004629234,0.006480131,0.009936812,0.019356914,0.051882659,0.008844589,0.025206164
0.004890917,0.006779561,0.009967101,0.012272679,0.042195448,0.007554142,0.033147524
0.006545349,0.01017185,0.010763182,0.015757991,0.067844261,0.009422832,0.037164543
0.016809941,0.009840911,0.011443669,0.023771837,0.059646672,0.014346379,0.040145674
0.005500584,0.005201995,0.009100663,0.013527667,0.038597699,0.008425824,0.036192936
0.005596783,0.006272006,0.011661775,0.018443936,0.053996657,0.009735515,0.040084258
0.005950872,0.006481669,0.014531934,0.02471001,0.052085994,0.011228978,0.028399553
0.007379264,0.010144763,0.020541956,0.027803173,0.065099622,0.012253594,0.036996373
0.010680353,0.008769312,0.024549788,0.025462239,0.062612037,0.01364661,0.031388825
0.0109767,0.00607567,0.013632185,0.016740762,0.086860624,0.021805732,0.034672524
0.007348499,0.008333247,0.012946294,0.013733259,0.040782817,0.011913832,0.02962202
0.007586383,0.009683095,0.0145076,0.028868961,0.076215356,0.014575536,0.031331549
0.006247975,0.009799228,0.017891051,0.030547046,0.04879117,0.010245606,0.031055522
0.010646742,0.010491199,0.019978763,0.025160957,0.06451982,0.014273923,0.03220389
0.039523196,0.010067615,0.011712551,0.030554344,0.088460146,0.012711064,0.038251216
0.236403852,0.034669491,0.029533496,0.064415792,0.189340018,0.031658413,0.11752313
0.009420728,0.005757328,0.013892762,0.015220894,0.0369912,0.009393323,0.033289903
0.013934422,0.007864168,0.012678661,0.015115131,0.037558071,0.00833466,0.025274772
0.007973778,0.007340476,0.013435854,0.015111089,0.038794456,0.012069514,0.024248858
0.041188964,0.011294712,0.037403087,0.059884023,0.154523291,0.020205854,0.113407055
0.051741332,0.023394,0.058826746,0.084235271,0.12453747,0.030501277,0.04539712
0.009447074,0.011095144,0.022578999,0.038509203,0.08209933,0.015101732,0.061787859
0.01540817,0.006263648,0.013806595,0.019684792,0.062900149,0.014610603,0.050696599
0.012997978,0.006481513,0.014894699,0.013897333,0.064649148,0.016064935,0.030386538
0.009839213,0.007437811,0.015140924,0.016553898,0.059670827,0.009788117,0.030607244
0.007659067,0.009640971,0.013356425,0.018200219,0.056216733,0.010776732,0.028313621
0.008303979,0.006498749,0.011736452,0.014403544,0.044444591,0.008221318,0.033920645
0.006440205,0.006972455,0.013041901,0.014363509,0.039206603,0.007070401,0.028825089
0.00804153,0.005520388,0.012024605,0.019969182,0.053559607,0.007392703,0.032284536
0.007878276,0.006267278,0.015481698,0.01608843,0.057050139,0.008698752,0.026616976
0.008031852,0.006284362,0.010847164,0.015528085,0.044091072,0.00640868,0.034005678
0.008488948,0.007126091,0.011795893,0.020203266,0.066023216,0.010555009,0.037104188
0.007109144,0.006858173,0.010719406,0.017293241,0.046694189,0.010783896,0.028144298
0.007541613,0.004785071,0.011337809,0.013923996,0.045140636,0.008089451,0.030165132
0.006369833,0.006921256,0.016221114,0.019065354,0.042762027,0.007551731,0.034479029
0.006956595,0.006003212,0.011603609,0.018594644,0.042476198,0.005152935,0.040760943
0.006880924,0.007787536,0.015483367,0.014956565,0.065697495,0.010660241,0.034338995
