,0,1,2,3,4,5,6
0,-0.7221915919770199,-0.1549061437997188,-0.5832344308468631,-0.6653674826479654,-0.7361060834489965,-0.7036735782903865,-0.7336531463065441
1,-0.3464372208900466,-0.4397268319413099,-0.5702326432114417,-0.4829929467680132,-0.9697310774021233,-0.48641486736899475,0.12559241189211434
2,1.6334908039394787,0.42039488161200245,-0.06014235309632543,-0.3772354113866929,0.1478134833636906,-0.7152909432792036,-0.582948827457328
3,0.47142112333660746,0.7974677862135628,-0.04815728983786105,0.5066264133133029,1.1384987875357897,0.3595130198595995,-0.3102425346631219
4,-0.23172033441790818,-0.29909311325035315,-0.8508505098320547,0.5731120365324891,-0.7024117786554398,-1.034471780328726,0.3112526396102475
5,-0.8976233987658362,-0.3145701371692269,-1.2277614816192266,-0.6148156493664607,-0.3336557322516689,-0.07696171951369557,-0.17444199768268165
6,0.9134567298178893,-0.7177245522381108,-1.0678567530238703,-0.8545102303679699,-0.9721426583231767,0.5973136481234054,0.21348451134772972
7,-0.19406596213235217,-0.43252719025519726,0.033417462620471294,-0.6368188662516929,-0.6089768552023602,-0.9611334396643181,-0.12914726016446298
8,-0.7362224099866621,-0.2897790387710608,1.337302365638532,1.7764703896368106,-0.7742299616445116,0.018202685546751418,0.7140581028180648
9,-0.8627396077635274,-0.34139719958693204,-0.3046207498992346,-0.43736687675840313,-0.04123286107247681,-0.2856162982777697,-0.1466803580934135
10,-0.5092708402156814,-0.6570009554192238,-0.8145294535050298,-0.7972155204220743,-0.9058922098580688,0.17395264429166124,-0.5062546801539503
11,-0.33744138007566304,-0.6673188237924426,-0.3337996092499953,-0.7891822528785712,-0.08998030367402343,-0.8395938570690396,0.017771261830882956
12,-0.3872827825474756,-0.32327354420021015,-0.4770656852190083,-0.8572197656156848,-1.0597122094931946,-0.5832366220252974,-0.7880316546003105
13,0.1531615239371944,0.7675416516537372,-0.29334577258849537,-0.35538500385429295,0.5198186171017922,0.22205489108629495,0.11832048766893966
14,-0.09074764561035753,0.4103901973790429,0.5246804470493589,-0.22261405185602356,-0.0032676358351486634,-0.2887119286089561,0.0655288890819441
15,0.32475809474914374,-0.08103222586320946,-0.8050111691041879,-0.38167712947618826,0.1649590045985838,-0.25790896238238536,-0.3478170271726113
16,-0.6742567448699051,-0.7391434756232367,0.008159443961985868,-0.3202800202261056,0.161118719738794,-0.8588267257368787,-0.9316287088702047
17,-1.0101097350651216,-0.5434761367665413,-0.8804851808358407,-0.37917686318009736,-0.39248098308336665,-0.6999241211054419,-0.0232282865775284
18,-0.2209526901764649,0.9188843386035779,-0.3891991345897745,-0.5647461335112078,-0.7095464684910975,-0.955384585749544,-0.24891066132928508
19,-0.4933467240831999,-0.8028087868113594,0.6814624442018009,-0.026962794424880254,1.5271474705542216,-0.09456808191910815,-0.47175431098763987
20,-0.24132755106701298,2.692155004814195,-0.19261784843167984,0.20726032676123696,-0.4185837947899613,-0.25230944985303694,-0.05420157700831352
21,-0.19628248323273523,-0.219650108939891,0.014983055491382569,-0.5227231926383542,-0.594988182312199,-0.5409667660345909,1.0642748447083363
22,-0.45675632084971163,-0.10878129635745148,-0.0018119535210479043,-0.6632153660309523,-0.5232547108590864,0.8166953795921894,-0.6019133983026324
23,-0.7848472892739733,-1.1217753113028293,0.05878495798392791,0.19760199947729395,0.16926690856531312,0.7910277554402816,-0.9615963684496465
24,-0.6676778870791673,0.8512333401479197,-0.7482516867118858,-0.07223917524816548,-0.7433831022047563,0.055061951356166094,-0.28248694310070244
